👶🏻	barn, ljósur húðarlitur, pinkubarn, pinkubarn: ljósur húðarlitur
✊🏻	knýttur, knýttur nevi: ljósur húðarlitur, ljósur húðarlitur, nevi
✊🏼	knýttur, knýttur nevi: miðalljósur húðarlitur, miðalljósur húðarlitur, nevi
✊🏽	knýttur, knýttur nevi: miðal húðarlitur, miðal húðarlitur, nevi
✊🏾	knýttur, knýttur nevi: miðalmyrkur húðarlitur, miðalmyrkur húðarlitur, nevi
✊🏿	knýttur, knýttur nevi: myrkur húðarlitur, myrkur húðarlitur, nevi
👊🏻	knýttur, ljósur húðarlitur, nevi, sláandi knýttur nevi, sláandi knýttur nevi: ljósur húðarlitur, slær
👊🏼	knýttur, miðalljósur húðarlitur, nevi, sláandi knýttur nevi, sláandi knýttur nevi: miðalljósur húðarlitur, slær
👊🏽	knýttur, miðal húðarlitur, nevi, sláandi knýttur nevi, sláandi knýttur nevi: miðal húðarlitur, slær
👊🏾	knýttur, miðalmyrkur húðarlitur, nevi, sláandi knýttur nevi, sláandi knýttur nevi: miðalmyrkur húðarlitur, slær
👊🏿	knýttur, myrkur húðarlitur, nevi, sláandi knýttur nevi, sláandi knýttur nevi: myrkur húðarlitur, slær
🤛🏻	knýttur, ljósur húðarlitur, nevi, nevi í vendur til vinstru, nevi í vendur til vinstru: ljósur húðarlitur, vinstru
🤛🏼	knýttur, miðalljósur húðarlitur, nevi, nevi í vendur til vinstru, nevi í vendur til vinstru: miðalljósur húðarlitur, vinstru
🤛🏽	knýttur, miðal húðarlitur, nevi, nevi í vendur til vinstru, nevi í vendur til vinstru: miðal húðarlitur, vinstru
🤛🏾	knýttur, miðalmyrkur húðarlitur, nevi, nevi í vendur til vinstru, nevi í vendur til vinstru: miðalmyrkur húðarlitur, vinstru
🤛🏿	knýttur, myrkur húðarlitur, nevi, nevi í vendur til vinstru, nevi í vendur til vinstru: myrkur húðarlitur, vinstru
🤜🏻	høgru, knýttur, ljósur húðarlitur, nevi, nevi í vendur til høgru, nevi í vendur til høgru: ljósur húðarlitur
🤜🏼	høgru, knýttur, miðalljósur húðarlitur, nevi, nevi í vendur til høgru, nevi í vendur til høgru: miðalljósur húðarlitur
🤜🏽	høgru, knýttur, miðal húðarlitur, nevi, nevi í vendur til høgru, nevi í vendur til høgru: miðal húðarlitur
🤜🏾	høgru, knýttur, miðalmyrkur húðarlitur, nevi, nevi í vendur til høgru, nevi í vendur til høgru: miðalmyrkur húðarlitur
🤜🏿	høgru, knýttur, myrkur húðarlitur, nevi, nevi í vendur til høgru, nevi í vendur til høgru: myrkur húðarlitur
🤚🏻	handarbak, handarbak: ljósur húðarlitur, ljósur húðarlitur
🤚🏼	handarbak, handarbak: miðalljósur húðarlitur, miðalljósur húðarlitur
🤚🏽	handarbak, handarbak: miðal húðarlitur, miðal húðarlitur
🤚🏾	handarbak, handarbak: miðalmyrkur húðarlitur, miðalmyrkur húðarlitur
🤚🏿	handarbak, handarbak: myrkur húðarlitur, myrkur húðarlitur
👋🏻	hond, ljósur húðarlitur, veitra, veitrandi hond, veitrandi hond: ljósur húðarlitur, vinka
👋🏼	hond, miðalljósur húðarlitur, veitra, veitrandi hond, veitrandi hond: miðalljósur húðarlitur, vinka
👋🏽	hond, miðal húðarlitur, veitra, veitrandi hond, veitrandi hond: miðal húðarlitur, vinka
👋🏾	hond, miðalmyrkur húðarlitur, veitra, veitrandi hond, veitrandi hond: miðalmyrkur húðarlitur, vinka
👋🏿	hond, myrkur húðarlitur, veitra, veitrandi hond, veitrandi hond: myrkur húðarlitur, vinka
🤟🏻	hond, kærleiki, kærleikshandabragd, kærleikshandabragd: ljósur húðarlitur, ljósur húðarlitur
🤟🏼	hond, kærleiki, kærleikshandabragd, kærleikshandabragd: miðalljósur húðarlitur, miðalljósur húðarlitur
🤟🏽	hond, kærleiki, kærleikshandabragd, kærleikshandabragd: miðal húðarlitur, miðal húðarlitur
🤟🏾	hond, kærleiki, kærleikshandabragd, kærleikshandabragd: miðalmyrkur húðarlitur, miðalmyrkur húðarlitur
🤟🏿	hond, kærleiki, kærleikshandabragd, kærleikshandabragd: myrkur húðarlitur, myrkur húðarlitur
✍🏻	hond, ljósur húðarlitur, skriva, skrivandi hond, skrivandi hond: ljósur húðarlitur
✍🏼	hond, miðalljósur húðarlitur, skriva, skrivandi hond, skrivandi hond: miðalljósur húðarlitur
✍🏽	hond, miðal húðarlitur, skriva, skrivandi hond, skrivandi hond: miðal húðarlitur
✍🏾	hond, miðalmyrkur húðarlitur, skriva, skrivandi hond, skrivandi hond: miðalmyrkur húðarlitur
✍🏿	hond, myrkur húðarlitur, skriva, skrivandi hond, skrivandi hond: myrkur húðarlitur
👏🏻	hendur, hond, klapp, klappandi hendur, klappandi hendur: ljósur húðarlitur, ljósur húðarlitur
👏🏼	hendur, hond, klapp, klappandi hendur, klappandi hendur: miðalljósur húðarlitur, miðalljósur húðarlitur
👏🏽	hendur, hond, klapp, klappandi hendur, klappandi hendur: miðal húðarlitur, miðal húðarlitur
👏🏾	hendur, hond, klapp, klappandi hendur, klappandi hendur: miðalmyrkur húðarlitur, miðalmyrkur húðarlitur
👏🏿	hendur, hond, klapp, klappandi hendur, klappandi hendur: myrkur húðarlitur, myrkur húðarlitur
👐🏻	hendur, hond, ljósur húðarlitur, opin, opnar hendur, opnar hendur: ljósur húðarlitur
👐🏼	hendur, hond, miðalljósur húðarlitur, opin, opnar hendur, opnar hendur: miðalljósur húðarlitur
👐🏽	hendur, hond, miðal húðarlitur, opin, opnar hendur, opnar hendur: miðal húðarlitur
👐🏾	hendur, hond, miðalmyrkur húðarlitur, opin, opnar hendur, opnar hendur: miðalmyrkur húðarlitur
👐🏿	hendur, hond, myrkur húðarlitur, opin, opnar hendur, opnar hendur: myrkur húðarlitur
🙌🏻	hendur, hond, ljósur húðarlitur, upp, upplyftar hendur, upplyftar hendur: ljósur húðarlitur
🙌🏼	hendur, hond, miðalljósur húðarlitur, upp, upplyftar hendur, upplyftar hendur: miðalljósur húðarlitur
🙌🏽	hendur, hond, miðal húðarlitur, upp, upplyftar hendur, upplyftar hendur: miðal húðarlitur
🙌🏾	hendur, hond, miðalmyrkur húðarlitur, upp, upplyftar hendur, upplyftar hendur: miðalmyrkur húðarlitur
🙌🏿	hendur, hond, myrkur húðarlitur, upp, upplyftar hendur, upplyftar hendur: myrkur húðarlitur
🤲🏻	bøn, hendur, hond, ljósur húðarlitur, lógvar, lógvar sum eru saman, lógvar sum eru saman: ljósur húðarlitur, lógvi, saman
🤲🏼	bøn, hendur, hond, lógvar, lógvar sum eru saman, lógvar sum eru saman: miðalljósur húðarlitur, lógvi, miðalljósur húðarlitur, saman
🤲🏽	bøn, hendur, hond, lógvar, lógvar sum eru saman, lógvar sum eru saman: miðal húðarlitur, lógvi, miðal húðarlitur, saman
🤲🏾	bøn, hendur, hond, lógvar, lógvar sum eru saman, lógvar sum eru saman: miðalmyrkur húðarlitur, lógvi, miðalmyrkur húðarlitur, saman
🤲🏿	bøn, hendur, hond, lógvar, lógvar sum eru saman, lógvar sum eru saman: myrkur húðarlitur, lógvi, myrkur húðarlitur, saman
🙏🏻	bøn, eggja saman hendur, falda, falda hendur: ljósur húðarlitur, hendur, ljósur húðarlitur
🙏🏼	bøn, eggja saman hendur, falda, falda hendur: miðalljósur húðarlitur, hendur, miðalljósur húðarlitur
🙏🏽	bøn, eggja saman hendur, falda, falda hendur: miðal húðarlitur, hendur, miðal húðarlitur
🙏🏾	bøn, eggja saman hendur, falda, falda hendur: miðalmyrkur húðarlitur, hendur, miðalmyrkur húðarlitur
🙏🏿	bøn, eggja saman hendur, falda, falda hendur: myrkur húðarlitur, hendur, myrkur húðarlitur
💅🏻	fríðkanarevni, ljósur húðarlitur, negl, neglalakk, neglalakk: ljósur húðarlitur, vakurleikarøkt
💅🏼	fríðkanarevni, miðalljósur húðarlitur, negl, neglalakk, neglalakk: miðalljósur húðarlitur, vakurleikarøkt
💅🏽	fríðkanarevni, miðal húðarlitur, negl, neglalakk, neglalakk: miðal húðarlitur, vakurleikarøkt
💅🏾	fríðkanarevni, miðalmyrkur húðarlitur, negl, neglalakk, neglalakk: miðalmyrkur húðarlitur, vakurleikarøkt
💅🏿	fríðkanarevni, myrkur húðarlitur, negl, neglalakk, neglalakk: myrkur húðarlitur, vakurleikarøkt
👂🏻	kroppur, ljósur húðarlitur, oyra, oyra: ljósur húðarlitur
👂🏼	kroppur, miðalljósur húðarlitur, oyra, oyra: miðalljósur húðarlitur
👂🏽	kroppur, miðal húðarlitur, oyra, oyra: miðal húðarlitur
👂🏾	kroppur, miðalmyrkur húðarlitur, oyra, oyra: miðalmyrkur húðarlitur
👂🏿	kroppur, myrkur húðarlitur, oyra, oyra: myrkur húðarlitur
👃🏻	kroppur, ljósur húðarlitur, nøs, nøs: ljósur húðarlitur
👃🏼	kroppur, miðalljósur húðarlitur, nøs, nøs: miðalljósur húðarlitur
👃🏽	kroppur, miðal húðarlitur, nøs, nøs: miðal húðarlitur
👃🏾	kroppur, miðalmyrkur húðarlitur, nøs, nøs: miðalmyrkur húðarlitur
👃🏿	kroppur, myrkur húðarlitur, nøs, nøs: myrkur húðarlitur
#⃣	Knappahetta, Knappahetta: #
*⃣	Knappahetta, Knappahetta: *
🔟	Knappahetta, Knappahetta: 10
🇦🇨	Flagg, Flagg: Ascension
🇦🇩	Flagg, Flagg: Andorra
🇦🇪	Flagg, Flagg: Sameindu Emirríkini
🇦🇫	Flagg, Flagg: Afganistan
🇦🇬	Flagg, Flagg: Antigua & Barbuda
🇦🇮	Flagg, Flagg: Anguilla
🇦🇱	Flagg, Flagg: Albania
🇦🇲	Flagg, Flagg: Armenia
🇦🇴	Flagg, Flagg: Angola
🇦🇶	Flagg, Flagg: Antarktis
🇦🇷	Flagg, Flagg: Argentina
🇦🇸	Flagg, Flagg: Amerikanska Samoa
🇦🇹	Flagg, Flagg: Eysturríki
🇦🇺	Flagg, Flagg: Avstralia
🇦🇼	Flagg, Flagg: Aruba
🇦🇽	Flagg, Flagg: Áland
🇦🇿	Flagg, Flagg: Aserbadjan
🇧🇦	Flagg, Flagg: Bosnia-Hersegovina
🇧🇧	Flagg, Flagg: Barbados
🇧🇩	Flagg, Flagg: Bangladesj
🇧🇪	Flagg, Flagg: Belgia
🇧🇫	Flagg, Flagg: Burkina Faso
🇧🇬	Flagg, Flagg: Bulgaria
🇧🇭	Flagg, Flagg: Barein
🇧🇮	Flagg, Flagg: Burundi
🇧🇯	Flagg, Flagg: Benin
🇧🇱	Flagg, Flagg: St. Barthélemy
🇧🇲	Flagg, Flagg: Bermuda
🇧🇳	Flagg, Flagg: Brunei
🇧🇴	Flagg, Flagg: Bolivia
🇧🇶	Flagg, Flagg: Niðurlonds Karibia
🇧🇷	Flagg, Flagg: Brasil
🇧🇸	Flagg, Flagg: Bahamaoyggjar
🇧🇹	Flagg, Flagg: Butan
🇧🇻	Flagg, Flagg: Bouvetoyggj
🇧🇼	Flagg, Flagg: Botsvana
🇧🇾	Flagg, Flagg: Hvítarussland
🇧🇿	Flagg, Flagg: Belis
🇨🇦	Flagg, Flagg: Kanada
🇨🇨	Flagg, Flagg: Kokosoyggjar
🇨🇩	Flagg, Flagg: Kongo, Dem. Lýðveldið
🇨🇫	Flagg, Flagg: Miðafrikalýðveldið
🇨🇬	Flagg, Flagg: Kongo
🇨🇭	Flagg, Flagg: Sveis
🇨🇮	Flagg, Flagg: Fílabeinsstrondin
🇨🇰	Flagg, Flagg: Cooksoyggjar
🇨🇱	Flagg, Flagg: Kili
🇨🇲	Flagg, Flagg: Kamerun
🇨🇳	Flagg, Flagg: Kina
🇨🇴	Flagg, Flagg: Kolombia
🇨🇵	Flagg, Flagg: Clipperton
🇨🇷	Flagg, Flagg: Kosta Rika
🇨🇺	Flagg, Flagg: Kuba
🇨🇻	Flagg, Flagg: Grønhøvdaoyggjar
🇨🇼	Flagg, Flagg: Curaçao
🇨🇽	Flagg, Flagg: Jólaoyggjin
🇨🇾	Flagg, Flagg: Kýpros
🇨🇿	Flagg, Flagg: Kekkia
🇩🇪	Flagg, Flagg: Týskland
🇩🇬	Flagg, Flagg: Diego Garcia
🇩🇯	Flagg, Flagg: Djibuti
🇩🇰	Flagg, Flagg: Danmark
🇩🇲	Flagg, Flagg: Dominika
🇩🇴	Flagg, Flagg: Dominikalýðveldið
🇩🇿	Flagg, Flagg: Algeria
🇪🇦	Flagg, Flagg: Ceuta & Melilla
🇪🇨	Flagg, Flagg: Ekvador
🇪🇪	Flagg, Flagg: Estland
🇪🇬	Flagg, Flagg: Egyptaland
🇪🇭	Flagg, Flagg: Vestursahara
🇪🇷	Flagg, Flagg: Eritrea
🇪🇸	Flagg, Flagg: Spania
🇪🇹	Flagg, Flagg: Etiopia
🇪🇺	Flagg, Flagg: Evropasamveldið
🇫🇮	Flagg, Flagg: Finnland
🇫🇯	Flagg, Flagg: Fiji
🇫🇰	Flagg, Flagg: Falklandsoyggjar
🇫🇲	Flagg, Flagg: Mikronesiasamveldið
🇫🇴	Flagg, Flagg: Føroyar
🇫🇷	Flagg, Flagg: Frakland
🇬🇦	Flagg, Flagg: Gabon
🇬🇧	Flagg, Flagg: Stórabretland
🇬🇩	Flagg, Flagg: Grenada
🇬🇪	Flagg, Flagg: Georgia
🇬🇫	Flagg, Flagg: Franska Gujana
🇬🇬	Flagg, Flagg: Guernsey
🇬🇭	Flagg, Flagg: Gana
🇬🇮	Flagg, Flagg: Gibraltar
🇬🇱	Flagg, Flagg: Grønland
🇬🇲	Flagg, Flagg: Gambia
🇬🇳	Flagg, Flagg: Guinea
🇬🇵	Flagg, Flagg: Guadeloupe
🇬🇶	Flagg, Flagg: Ekvatorguinea
🇬🇷	Flagg, Flagg: Grikkaland
🇬🇸	Flagg, Flagg: Suðurgeorgia og Suðursandwichoyggjar
🇬🇹	Flagg, Flagg: Guatemala
🇬🇺	Flagg, Flagg: Guam
🇬🇼	Flagg, Flagg: Guinea-Bissau
🇬🇾	Flagg, Flagg: Gujana
🇭🇰	Flagg, Flagg: Hong Kong SAR Kina
🇭🇲	Flagg, Flagg: Heard og McDonaldoyggjar
🇭🇳	Flagg, Flagg: Honduras
🇭🇷	Flagg, Flagg: Kroatia
🇭🇹	Flagg, Flagg: Haiti
🇭🇺	Flagg, Flagg: Ungarn
🇮🇨	Flagg, Flagg: Kanariuoyggjar
🇮🇩	Flagg, Flagg: Indonesia
🇮🇪	Flagg, Flagg: Írland
🇮🇱	Flagg, Flagg: Ísrael
🇮🇲	Flagg, Flagg: Isle of Man
🇮🇳	Flagg, Flagg: India
🇮🇴	Flagg, Flagg: Stóra Bretlands Indiahavoyggjar
🇮🇶	Flagg, Flagg: Irak
🇮🇷	Flagg, Flagg: Iran
🇮🇸	Flagg, Flagg: Ísland
🇮🇹	Flagg, Flagg: Italia
🇯🇪	Flagg, Flagg: Jersey
🇯🇲	Flagg, Flagg: Jamaika
🇯🇴	Flagg, Flagg: Jordan
🇯🇵	Flagg, Flagg: Japan
🇰🇪	Flagg, Flagg: Kenja
🇰🇬	Flagg, Flagg: Kirgisia
🇰🇭	Flagg, Flagg: Kambodja
🇰🇮	Flagg, Flagg: Kiribati
🇰🇲	Flagg, Flagg: Komoroyggjar
🇰🇳	Flagg, Flagg: St. Kitts & Nevis
🇰🇵	Flagg, Flagg: Norðurkorea
🇰🇷	Flagg, Flagg: Suðurkorea
🇰🇼	Flagg, Flagg: Kuvait
🇰🇾	Flagg, Flagg: Caymanoyggjar
🇰🇿	Flagg, Flagg: Kasakstan
🇱🇦	Flagg, Flagg: Laos
🇱🇧	Flagg, Flagg: Libanon
🇱🇨	Flagg, Flagg: St. Lusia
🇱🇮	Flagg, Flagg: Liktinstein
🇱🇰	Flagg, Flagg: Sri Lanka
🇱🇷	Flagg, Flagg: Liberia
🇱🇸	Flagg, Flagg: Lesoto
🇱🇹	Flagg, Flagg: Litava
🇱🇺	Flagg, Flagg: Luksemborg
🇱🇻	Flagg, Flagg: Lettland
🇱🇾	Flagg, Flagg: Libya
🇲🇦	Flagg, Flagg: Marokko
🇲🇨	Flagg, Flagg: Monako
🇲🇩	Flagg, Flagg: Moldova
🇲🇪	Flagg, Flagg: Montenegro
🇲🇫	Flagg, Flagg: St-Martin
🇲🇬	Flagg, Flagg: Madagaskar
🇲🇭	Flagg, Flagg: Marshalloyggjar
🇲🇰	Flagg, Flagg: Makedónia
🇲🇱	Flagg, Flagg: Mali
🇲🇲	Flagg, Flagg: Myanmar (Burma)
🇲🇳	Flagg, Flagg: Mongolia
🇲🇴	Flagg, Flagg: Makao SAR Kina
🇲🇵	Flagg, Flagg: Norðaru Mariuoyggjar
🇲🇶	Flagg, Flagg: Martinique
🇲🇷	Flagg, Flagg: Móritania
🇲🇸	Flagg, Flagg: Montserrat
🇲🇹	Flagg, Flagg: Malta
🇲🇺	Flagg, Flagg: Móritius
🇲🇻	Flagg, Flagg: Maldivoyggjar
🇲🇼	Flagg, Flagg: Malavi
🇲🇽	Flagg, Flagg: Meksiko
🇲🇾	Flagg, Flagg: Malaisia
🇲🇿	Flagg, Flagg: Mosambik
🇳🇦	Flagg, Flagg: Namibia
🇳🇨	Flagg, Flagg: Nýkaledónia
🇳🇪	Flagg, Flagg: Niger
🇳🇫	Flagg, Flagg: Norfolksoyggj
🇳🇬	Flagg, Flagg: Nigeria
🇳🇮	Flagg, Flagg: Nikaragua
🇳🇱	Flagg, Flagg: Niðurlond
🇳🇴	Flagg, Flagg: Noreg
🇳🇵	Flagg, Flagg: Nepal
🇳🇷	Flagg, Flagg: Nauru
🇳🇺	Flagg, Flagg: Niue
🇳🇿	Flagg, Flagg: Nýsæland
🇴🇲	Flagg, Flagg: Oman
🇵🇦	Flagg, Flagg: Panama
🇵🇪	Flagg, Flagg: Peru
🇵🇫	Flagg, Flagg: Franska Polynesia
🇵🇬	Flagg, Flagg: Papua Nýguinea
🇵🇭	Flagg, Flagg: Filipsoyggjar
🇵🇰	Flagg, Flagg: Pakistan
🇵🇱	Flagg, Flagg: Pólland
🇵🇲	Flagg, Flagg: Saint Pierre & Miquelon
🇵🇳	Flagg, Flagg: Pitcairnoyggjar
🇵🇷	Flagg, Flagg: Puerto Riko
🇵🇸	Flagg, Flagg: Palestinskt landøki
🇵🇹	Flagg, Flagg: Portugal
🇵🇼	Flagg, Flagg: Palau
🇵🇾	Flagg, Flagg: Paraguai
🇶🇦	Flagg, Flagg: Katar
🇷🇪	Flagg, Flagg: Réunion
🇷🇴	Flagg, Flagg: Rumenia
🇷🇸	Flagg, Flagg: Serbia
🇷🇺	Flagg, Flagg: Russland
🇷🇼	Flagg, Flagg: Ruanda
🇸🇦	Flagg, Flagg: Saudiarabia
🇸🇧	Flagg, Flagg: Salomonoyggjar
🇸🇨	Flagg, Flagg: Seyskelloyggjar
🇸🇩	Flagg, Flagg: Sudan
🇸🇪	Flagg, Flagg: Svøríki
🇸🇬	Flagg, Flagg: Singapor
🇸🇭	Flagg, Flagg: St. Helena
🇸🇮	Flagg, Flagg: Slovenia
🇸🇯	Flagg, Flagg: Svalbard & Jan Mayen
🇸🇰	Flagg, Flagg: Slovakia
🇸🇱	Flagg, Flagg: Sierra Leona
🇸🇲	Flagg, Flagg: San Marino
🇸🇳	Flagg, Flagg: Senegal
🇸🇴	Flagg, Flagg: Somalia
🇸🇷	Flagg, Flagg: Surinam
🇸🇸	Flagg, Flagg: Suðursudan
🇸🇹	Flagg, Flagg: Sao Tome & Prinsipi
🇸🇻	Flagg, Flagg: El Salvador
🇸🇽	Flagg, Flagg: Sint Maarten
🇸🇾	Flagg, Flagg: Sýria
🇸🇿	Flagg, Flagg: Svasiland
🇹🇦	Flagg, Flagg: Tristan da Cunha
🇹🇨	Flagg, Flagg: Turks- og Caicosoyggjar
🇹🇩	Flagg, Flagg: Kjad
🇹🇫	Flagg, Flagg: Fronsku sunnaru landaøki
🇹🇬	Flagg, Flagg: Togo
🇹🇭	Flagg, Flagg: Tailand
🇹🇯	Flagg, Flagg: Tadsjikistan
🇹🇰	Flagg, Flagg: Tokelau
🇹🇱	Flagg, Flagg: Eysturtimor
🇹🇲	Flagg, Flagg: Turkmenistan
🇹🇳	Flagg, Flagg: Tunesia
🇹🇴	Flagg, Flagg: Tonga
🇹🇷	Flagg, Flagg: Turkaland
🇹🇹	Flagg, Flagg: Trinidad & Tobago
🇹🇻	Flagg, Flagg: Tuvalu
🇹🇼	Flagg, Flagg: Taivan
🇹🇿	Flagg, Flagg: Tansania
🇺🇦	Flagg, Flagg: Ukraina
🇺🇬	Flagg, Flagg: Uganda
🇺🇲	Flagg, Flagg: Sambandsríki Amerikas fjarskotnu oyggjar
🇺🇳	Flagg, Flagg: Sameindu Tjóðir
🇺🇸	Flagg, Flagg: Sambandsríki Amerika
🇺🇾	Flagg, Flagg: Uruguai
🇺🇿	Flagg, Flagg: Usbekistan
🇻🇦	Flagg, Flagg: Vatikanbýur
🇻🇨	Flagg, Flagg: St. Vinsent & Grenadinoyggjar
🇻🇪	Flagg, Flagg: Venesuela
🇻🇬	Flagg, Flagg: Stóra Bretlands Jomfrúoyggjar
🇻🇮	Flagg, Flagg: Sambandsríki Amerikas Jomfrúoyggjar
🇻🇳	Flagg, Flagg: Vjetnam
🇻🇺	Flagg, Flagg: Vanuatu
🇼🇫	Flagg, Flagg: Wallis- og Futunaoyggjar
🇼🇸	Flagg, Flagg: Samoa
🇽🇰	Flagg, Flagg: Kosovo
🇾🇪	Flagg, Flagg: Jemen
🇾🇹	Flagg, Flagg: Mayotte
🇿🇦	Flagg, Flagg: Suðurafrika
🇿🇲	Flagg, Flagg: Sambia
🇿🇼	Flagg, Flagg: Simbabvi
0⃣	Knappahetta, Knappahetta: 0
1⃣	Knappahetta, Knappahetta: 1
2⃣	Knappahetta, Knappahetta: 2
3⃣	Knappahetta, Knappahetta: 3
4⃣	Knappahetta, Knappahetta: 4
5⃣	Knappahetta, Knappahetta: 5
6⃣	Knappahetta, Knappahetta: 6
7⃣	Knappahetta, Knappahetta: 7
8⃣	Knappahetta, Knappahetta: 8
9⃣	Knappahetta, Knappahetta: 9
