🦵🏻	extremidade, perna: tipo de pele 1–2, pontapé, tipo de pele 1–2
👲	chapéu, chinês, homem, homem com chapéu chinês
🧕	lenço, mulher com lenço islâmico, mulher com lenço na cabeça
🤵	homem, noivo, smoking
👰	noiva com véu
🤱	amamentar, amamentação, bebé, dar de mamar, seio
👼	anjo, anjo bebé, bebé, cara, conto de fadas, fantasia
🎅	celebração, conto de fadas, fantasia, natal, pai, pai natal
🤶	mãe, mãe natal, natal, senhora Noel
🦸	bom, heroína, herói, superpoder
🦸‍♀	boa, heroína, herói, superpoder
🦸‍♂	bom, herói, homem, superpoder
🦹	criminoso, mau, superpoder, vilão
🦹‍♀	criminosa, mulher, mulher supervilã, má, superpoder, vilã
🦹‍♂	criminoso, homem, mau, superpoderoso, vilão
🧙	bruxa, bruxo, feiticeira, feiticeiro, maga, mago
🧙‍♂	bruxo, feiticeiro, homem mago
🧚‍♀	mulher fada, mulher-fada
🧚‍♂	homem fada, homem-fada
🧛	Drácula, morto-vivo, vampiro
🧛‍♀	morta-viva, vampira
🧛‍♂	Drácula, homem-vampiro, morto-vivo
🧜	sereia, tritão
🧜‍♂	Tritão, tritão, tritão (homem)
🧝‍♀	elfo (mulher), mágico
🧝‍♂	elfo (homem), mágico
🧞	djinn, génio
🧞‍♀	djinn, génio (mulher)
🧞‍♂	djinn, génio (homem)
🧟	morto-vivo, zombie
🧟‍♀	morta-viva, mulher zombie
🧟‍♂	homem zombie, morto-vivo
🙍	cara triste, gesto, pessoa de sobrolho franzido
🙍‍♂	condenar, franzir nariz, homem, homem de sobrolho franzido
🙍‍♀	condenar, desagrado, franzir nariz, homem, mulher de sobrolho franzido
🙎	gesto, mal-humorado, pessoa amuada
🙎‍♂	beicinho, gesto, homem, homem amuado
🙎‍♀	beicinho, gesto, mulher, mulher amuada
🙅	gesto, mão, não, pessoa que faz gesto de não, proibido
🙅‍♂	gesto, homem, homem que faz gesto de não, não, proibido
🙅‍♀	gesto, mulher, mulher que faz gesto de não, não, proibido
🙆	gesto, mão, ok, pessoa que faz gesto de OK
🙆‍♂	gesto, homem, homem que faz gesto de OK, mão, ok
🙆‍♀	gesto, mulher, mulher que faz gesto de OK, mão, ok
💁	ajuda, assistente de balcão de informações, atencioso, informações, mão
💁‍♂	assistente de balcão de informações (homem), atrevido, homem, mão de gorjeta
💁‍♀	assistente de balcão de informações (mulher), atrevida, mulher, mão de gorjeta
🙋	alegre, gesto, mão, mão levantada, pessoa de mão levantada
🙋‍♂	gesto, homem, homem de mão levantada, mão levantada
🙋‍♀	gesto, mulher, mulher de mão levantada, mão levantada
🙇	desculpa, gesto, pedido de desculpas, pessoa a fazer vénia, vénia
🙇‍♂	desculpas, favor, gesto, homem, homem a fazer a vénia
🙇‍♀	desculpas, favor, gesto, mulher, mulher a fazer a vénia
🤦	exasperação, face, incredulidade, palma, pessoa de palma na face
🤦‍♂	descrença, exaspero, homem, homem de palma na face, mão na cara
🤦‍♀	descrença, exaspero, mulher, mulher de palma na face, mão na cara
🤷	dúvida, encolher, ignorância, indiferença, pessoa a encolher os ombros
🤷‍♂	dúvida, homem, homem a encolher os ombros, indiferença
🤷‍♀	dúvida, indiferença, mulher, mulher a encolher os ombros
💆	massagem, pessoa a receber uma massagem, salão de beleza
💆‍♂	cara, face, homem, homem a receber uma massagem, massagem
💆‍♀	cara, face, massagem, mulher, mulher a receber uma massagem
💇	beleza, cabeleireiro, pessoa a cortar o cabelo, tesoura
💇‍♂	corte de cabelo, homem, homem a cortar o cabelo
💇‍♀	corte de cabelo, mulher, mulher a cortar o cabelo, permanente
🚶	andar, caminhar, pessoa a andar
🚶‍♂	andar, boleia, homem, homem a andar
🚶‍♀	andar, boleia, mulher, mulher a andar
🏃	correr, maratona, pessoa a correr
🏃‍♂	corrida, homem, homem a correr, maratona
🏃‍♀	corrida, maratona, mulher, mulher a correr
💃	dança, mulher a dançar, pessoas
🕺	dançar, homem, homem a dançar
👯	coelhinho, dança, mulher, orelha, pessoas com orelhas de coelho, rapariga
👯‍♂	dançarino, festa, homens, homens com orelhas de coelho, máscara
👯‍♀	amigas, festa, mulheres, mulheres com orelhas de coelho, máscara
🧖	banho turco, pessoa na sauna, sauna
🧖‍♀	banho turco, mulher na sauna, sauna
🧖‍♂	banho turco, homem na sauna, sauna
🧗	montanhista, pessoa a escalar
🧗‍♀	montanhista, mulher a escalar
🧗‍♂	homem a escalar, montanhista
🧘	ioga, meditação, yoga
🧘‍♀	ioga, meditação, yoga
🧘‍♂	ioga, meditação, yoga
🛀	banheira, banho, pessoa a tomar banho
🛌	dormir, hotel, pessoa na cama
👤	busto, silhueta
👥	busto, silhueta
🤺	desporto, esgrima, esgrimista, espada, pessoa, pessoa a esgrimir
🏇	cavalo, jóquei
🏌‍♂	golfe, golfista, homem, homem a jogar golfe, taco
🏌‍♀	golfe, golfista, mulher, mulher a jogar golfe, taco
🏄‍♂	homem, homem a surfar, prancha, surf, surfista
🏄‍♀	mulher, mulher a surfar, prancha, surf, surfista
🚣	barco, pessoa a remar, veículo
🚣‍♂	barco, canoa, homem, homem a remar
🚣‍♀	barco, canoa, mulher, mulher a remar
🏊‍♂	homem, homem a nadar, nadar
🏊‍♀	mulher, mulher a nadar, nadar
⛹‍♂	bola, homem, homem com bola
⛹‍♀	bola, mulher, mulher com bola
🏋‍♂	homem, homem halterofilista, levantamento de pesos
🏋‍♀	levantamento de pesos, mulher, mulher halterofilista
🚴	bicicleta, pessoa a andar de bicicleta
🚴‍♂	bicicleta, ciclista, ciclista (homem), homem, homem a andar de bicicleta
🚴‍♀	bicicleta, ciclista, ciclista (mulher), mulher, mulher a andar de bicicleta
🚵	BTT, bicicleta, ciclista, montanha, praticante de BTT
🚵‍♂	betetista (homem), bicicleta, ciclista, homem, montanha
🚵‍♀	betetista (mulher), bicicleta, ciclista, montanha, mulher
🤸	desporto, estrela acrobática, ginástica, pessoa, pessoa a fazer a roda
🤸‍♂	desporto, estrela, ginástica, homem, homem a fazer a roda
🤸‍♀	desporto, estrela, ginástica, mulher, mulher a fazer a roda
🤼	desporto, luta, lutador, pessoa
🤼‍♂	desporto, homem, luta, lutador de luta livre, lutadores de luta livre, pessoas
🤼‍♀	desporto, luta, lutadora de luta livre, lutadoras de luta livre, mulher, pessoas
🤽	desporto, pessoa, pessoa a jogar polo aquático, polo, água
🤽‍♂	desporto, homem, homem a jogar polo aquático, polo aquático
🤽‍♀	desporto, mulher, mulher a jogar polo aquático, polo aquático
🤾	andebol, bola, desporto, pessoa, pessoa a jogar andebol
🤾‍♂	andebol, desporto, homem, homem a jogar andebol, jogador de andebol
🤾‍♀	andebol, desporto, jogadora de andebol, mulher, mulher a jogar andebol
🤹	equilíbrio, habilidade, malabarismo, malabarista, multitarefa, pessoa a fazer malabarismo
🤹‍♂	habilidade, homem, homem a fazer malabarismo, malabarismo, malabarista, multitarefa
🤹‍♀	habilidade, malabarismo, malabarista, mulher, mulher a fazer malabarismo, multitarefa
👫	casal, homem, homem e mulher de mãos dadas, mulher, mão, mãos dadas
👬	casal, dois homens de mãos dadas, homens, mão, mãos dadas
👭	casal, duas mulheres de mãos dadas, mulheres, mão, mãos dadas
💏	casal, romance
💑	amor, casal, casal com coração, coração, romance
🤳	câmara, selfie, telemóvel
💪	bíceps, bíceps fletido, corpo, desenho, flexão, músculo
🦵	extremidade, pontapé
🦶	pisar, pontapé
🖕	dedo, dedo médio, mão
🤞	cruzados, dedos, figas, mão, sorte
🖖	corpo, dedo, mão, saudação vulcana, spock, vulcano
🤘	cornos, corpo, dedo, mão, mão a fazer cornos, rock’n’roll
🤙	chamada, gesto "liga-me", gesto de liga-me, gesto liga-me, liga-me, mão
✋	corpo, mão, mão erguida
👌	OK com a mão, corpo, gesto de OK, mão, mão com gesto de OK, ok, sinal de OK com a mão
✊	cerrado, corpo, mão, punho, punho erguido, punho levantado, soco
👊	cerrado, corpo, mão, punho, punho a aproximar-se, punho fechado, soco
🤛	esquerda, punho, punho voltado para a esquerda
🤜	direita, punho, punho voltado para a direita
🤚	levantada, mão com costas para fora, palma
👋	acenar, aceno, corpo, mão, mão a acenar
🤟	amo-te, gesto "amo-te", gesto de amo-te, mão
👏	bater palmas, corpo, mão, mãos a bater palmas
👐	aberta, corpo, mão
🙌	celebração, corpo, gesto, mão, mãos levantadas, mãos no ar, viva
🤲	mãos abertas, mãos estendidas, palmas abertas, palmas juntas abertas, palmas juntas para cima, prece
🙏	agradecimento, corpo, gesto, juntas, mão, pedido, por favor, reverência, rezar
🤝	acordo, aperto, aperto de mão, mão, passou-bem, reunião
💅	corpo, cosméticos, cuidado, manicura, unha, verniz, verniz das unhas, verniz para as unhas
👃	corpo
👣	corpo, pegada, pé
👀	cara, corpo, olho
👁‍🗨	balão de fala, olho, olho em balão de fala, testemunha
👅	corpo
👄	corpo, lábios
🦰	cabelo ruivo, ruiva, ruivo
🦱	afro, cabelo encaracolado, caracóis, encaracolado
🦳	brancas, branco, cabelho grisalho, cabelo, velho
🦲	careca, nenhum cabelo, quimioterapia, rapado, raspado
💋	beijo, coração, lábios, marca, romance
💘	coração, coração com seta, cupido, romance, seta
💝	coração, coração com laço, fita, romance
💖	cintilante, coração, coração a brilhar, coração cintilante, entusiasmado
💗	a crescer, coração, coração a crescer, entusiasmado, nervoso, palpitação
💓	batimento, coração, coração a bater, palpitante
💞	coração, corações, corações a girar, corações a rodopiar, corações rodopiantes, rodopiante
💕	amor, coração, corações
💌	amor, carta, coração, correio, romance
💔	coração, partido, partir
🧡	coração, coração cor de laranja, coração laranja
💛	amarelo, coração
💚	coração, verde
💙	azul, coração
💜	coração, roxo
🖤	coração, malvado, mau, preto
💟	coração, decoração com coração
💤	desenho, dormir, sesta, sono, zzz
💢	desenho, enfurecido, irritado, símbolo de fúria, símbolo de raiva, zangado
💥	bum, desenho
💦	desenho, gota, gotas de suor, suor
💨	corrida, desenho, fugir, ir-se embora
💫	desenho, estrela, tonto
💬	balão, balão de fala, desenho, diálogo, fala
💭	balão, desenho, pensamento
🥼	bata de laboratório, cientista, experiência, médico
👔	acessório, vestuário
👕	camisola, manga curta, t-shirt, vestuário
👖	calças, calças de ganga, jeans, vestuário
🧣	cachecol, lenço, pescoço, écharpe
🧤	luva, luvas, mão
🧥	casaco, jaqueta
🧦	meia, meias, peúgas
👗	vestuário
👘	vestuário
👙	praia, vestuário
👚	roupa de senhora, roupas de senhora, senhora, vestuário
👛	acessório, carteira, dinheiro, porta-moedas
👜	acessório, carteira, mala, saco
👝	acessório, bolsa, pochete, saco
🎒	escola, mochila, mochila da escola, pasta, saco
👞	calçado, calçado masculino, homem, sapato de homem
👟	calçado, desporto, sapatilha, ténis, vestuário
🥾	acampamento, bota, bota de caminhada, caminhada, mochila
🥿	chinelo, sabrina, slip-on
👠	calçado, salto, saltos altos, senhora
👡	calçado, sandália, sandália de senhora, senhora, vestuário
👢	bota, bota de senhora, calçado, senhora, vestuário
👑	acessório, rainha, rei, vestuário
👒	acessório, chapéu, chapéu de senhora, senhora, vestuário
🎩	acessório, chapéu, chapéu alto, vestuário
🧢	boné, chapéu, chapéu de baseball
📿	acessório, colar, contas, oração, religião, rosário
💄	cosméticos, maquilhagem
💍	diamante, noivado
💎	diamante, joia, jóia, pedra preciosa, preciosa
🐵	cara, cara de macaco, macaco
🐒	macaco
🦍	gorila
🐶	animal de estimação, cara, cara de cão, cão
🐩	caniche, cão
🐺	cara, cara de lobo, lobo
🦊	cara, cara de raposa, raposa
🐱	animal de estimação, cara, cara de gato, gato
🦁	Leão, cara, cara de leão, focinho de leão, leão, signo
🐯	cara, cara de tigre, tigre
🐅	tigre
🐆	leopardo
🐴	cara, cara de cavalo, cavalo
🐎	cavalo de corrida, corrida, equestre, equitação
🦄	cara, cara de unicórnio, unicórnio
🦓	risca, zebra
🦌	veado
🐮	cara, cara de vaca, vaca
🐂	boi, signo, touro
🐃	búfalo
🐄	vaca
🐷	cara, cara de porco, porco
🐖	porco
🐗	javali, porco
🐽	cara, focinho, porco
🐏	carneiro, carneiro (animal), ovelha, signo
🐑	ovelha
🐐	cabra, capricórnio, signo
🐪	bossa, dromedário
🐫	bossa, camelo
🦙	alpaca, animal, guanaco, lama, lhama, lã, vicunha
🐘	elefante
🦏	rinoceronte
🐭	cara, cara de rato, rato
🐁	rato
🐀	ratazana
🐹	animal de estimação, cara, cara de hamster, hamster
🐰	animal de estimação, cara, cara de coelho, coelhinho, coelho
🐇	animal de estimação, coelhinho
🦔	animal, espinhoso, ouriço, ouriço-caixeiro
🦇	morcego, vampiro
🐻	cara, cara de urso, urso
🐨	coala, urso
🐼	cara, cara de panda, panda
🦘	Austrália, joey, marsupial, saltar
🦡	chatear, ratel, texugo-do-mel
🐾	patas, pegada, pegadas de patas
🐣	bebé, ovo, pintainho, pintainho a sair do ovo
🐤	bebé, pintainho
🐥	bebé, pintainho, pintainho a olhar para a frente
🐧	pinguim
🦅	ave, pássaro, águia
🦆	ave, pato
🦢	cisne, patinho feio, pinto de cisne
🦉	coruja, mocho, pássaro, sensato
🦜	falar, pirata, pássaro
🐸	cara, cara de sapo, sapo
🐊	crocodilo, jacaré
🐢	cágado, tartaruga
🦎	lagarto, réptil
🐍	ofiúco, serpente, serpentário, signo
🐲	cara, cara de dragão, conto de fadas, dragão
🐉	conto de fadas, dragão
🐳	baleia, baleia com esguicho de água, cara, esguichar
🐋	baleia
🐬	golfinho
🐠	peixe, tropical
🐡	peixe, peixe-balão
🐙	polvo
🐚	búzio, concha, espiral
🦀	caranguejo, caranguejo (animal), signo
🦞	mariscada, marisco, pinças
🦐	camarão, comida, gamba, marisco
🐌	caracol, caracoleta
🦋	bonita, borboleta, insecto, inseto
🐛	bicho, insecto, inseto, lagarta
🐜	formiga, insecto, inseto
🐝	abelha, insecto, inseto, mel
🐞	bicho, inseto, voa voa
🦗	gafanhoto, grilo
🦂	escorpião, escorpião (animal), signo
🦟	doença, febre, insecto, inseto, malária, melga, vírus
💐	flor, planta, ramo de flores, romance
🌸	cerejeira, cerejeira em flor, em flor, flor, planta
🌹	flor, rosa, vermelha
🥀	flor, murcha
🌻	flor, girassol, sol
🌼	flor, malmequer
🌷	flor, túlipa
🌱	nova, planta, rebento
🌲	planta, árvore, árvore de folha perene
🌳	caduca, árvore, árvore de folha caduca
🌴	palma, palmeira, planta, árvore
🌵	cato, planta
🌾	arroz, espiga, feixe de arroz, planta
🌿	erva aromática, folha, planta
🍀	4, folha, planta, quatro, trevo
🍁	folha, folha de ácer, planta, queda, ácer
🍂	folha, folha caída, planta, queda
🍃	esvoaçar, folha, folha a esvoaçar ao vento, planta, soprar, vento
🍇	fruta, uva, uvas
🍈	fruta, meloa, melão
🍉	fatia, fruta, melancia
🍊	clementina, fruta, laranja, tangerina
🍋	citrino, fruta, limão
🍍	abacaxi, ananás, fruta
🍎	fruta, maçã, pêro, vermelha
🍒	cereja, cerejas, fruta, ginja
🍓	fruta, morango
🥝	fruta, kiwi, quivi
🍅	fruta, legume, tomate
🥥	coco, fruta, palmeira
🥑	abacate, fruta
🍆	beringela, legume
🥔	batata, legume
🥕	cenoura, legume
🌽	cereal, espiga, espiga de milho, milho
🥒	legume, pepino, pickle, picles
🥦	brócolos, legume
🍄	cogumelo, fungo
🥜	amendoim, amendoins, leguminosa
🍞	pão de forma
🥐	croissant, folhado, francês
🥖	baguete, cacete, francês, pão
🥯	argola, bagel, pão
🥞	comida, crepe, doce, panqueca
🧀	fatia de queijo, queijo
🍖	carne, osso, osso com carne
🍗	coxa, coxa de ave, frango, galinha, osso
🥩	bife, costeleta, costeleta de cordeiro, costeleta de porco, naco de carne
🥓	bacon, carne, comida, toucinho
🍔	cheeseburger, hambúrger
🍟	batatas, batatas fritas, fritas
🍕	fatia, piza, queijo
🌭	cachorro, cachorro quente, salsicha
🥪	pão, sande, sandes, sanduíche
🌮	comida, mexicana, taco
🌯	comida, mexicana
🥙	falafel, kebab, pita, recheado
🍳	cozinhar, frigideira, ovo
🥘	caçarola, caçarola de comida, comida, paelha, panela, rasa
🍲	guisado, tacho, tacho com comida
🥣	cereais, pequeno-almoço, tigela com colher
🥗	alface, comida, salada, verdura
🍿	balde de pipoca, pipoca de cinema, pipocas
🥫	comida de lata, lata
🍱	caixa, caixa de refeições, refeições
🍘	arroz, bolacha, bolacha de arroz
🍙	arroz, bola de arroz, bolinho, japonês
🍚	arroz, cozido, tigela de arroz
🍛	arroz, arroz com caril, caril
🍜	japonês, massa, quente, ramen, tigela, tigela com comida quente
🍝	esparguete, massa
🍠	assada, batata, batata-doce assada, doce
🍢	espetada, marisco, oden
🍣	sushi
🍤	camarão, frito, gamba, tempura
🍥	espiral, pastel, pastel de peixe com espiral, peixe
🥮	bolo da lua, festival, outono, yuèbǐng
🍡	dango, doce, espetada, espeto, japonesa, sobremesa
🥟	empanada, guioza, pierogi, ravioli
🥠	bolinho, sorte
🥡	caixa, caixa de takeaway, comida pronta, takeaway
🍦	cone de gelado, creme, cremoso, doce, gelado, gelo, sobremesa
🍧	doce, gelo, granizado, sobremesa
🍨	creme, doce, gelado, gelo, sobremesa
🍩	doce, dónute, sobremesa
🍪	biscoito, bolacha, doce
🎂	aniversário, bolo, bolo de anos, celebração, doce, pastelaria, sobremesa
🍰	bolo, doce, fatia, fatia de bolo, pastelaria, sobremesa
🧁	bolo, doce, pastelaria, queque
🥧	recheio, tarte
🍫	chocolate, doce, sobremesa, tablete, tablete de chocolate
🍬	doce, rebuçado, sobremesa
🍭	chupa-chupa, doce, guloseima, sobremesa
🍮	doce, pudim, sobremesa
🍯	doce, mel, pote
🍼	beber, bebé, biberão, leite
🥛	bebida, copo, leite
🍵	beber, bebida, chá, chávena, chávena de chá, chávena de chá sem asa
🍶	bar, bebida, garrafa, saqué, saquê, taça
🍾	bar, beber, garrafa, garrafa com rolha a saltar, rolha, saltar
🍷	bar, beber, bebida, copo, copo de vinho, vinho
🍹	bar, bebida, tropical
🍺	bar, beber, caneca, caneca de cerveja, cerveja
🍻	bar, beber, brindar, brinde com canecas de cerveja, caneca, cerveja
🥂	bebida, brinde, celebrar, copo
🥃	baixo, bebida, copo, copo de whisky, shot, whisky
🥤	copo com palhinha, refrigerante, sumo
🥢	pauzinhos
🍴	cozinhar, faca, faca e garfo, garfo, talheres
🥄	colher, talheres
🔪	arma, cortar, cozinhar, faca, utensílio
🏺	beber, jarro, líquidos, utensílio, ânfora
🌍	Europa, Terra, globo, globo com a Europa e a África visíveis, mundo, África
🌏	Austrália, Terra, globo, globo a mostrar Ásia e Austrália, globo com a Ásia e a Austrália visíveis, mundo, Ásia
🌐	Terra, globo, meridianos, mundo
🌋	erupção, montanha, vulcão
🗻	fuji, montanha, monte Fuji
🏡	casa, casa com jardim, habitação, jardim, vivenda
🏢	edifício, edifício de escritórios, escritórios
🏣	correios, edifício, estação de correios japonesa, japonês
🏤	correios, edifício, estação de correios, europeu
🏥	edifício, medicina, médico
🏦	banca, edifício
🏨	edifício
🏩	amor, edifício, hotel, hotel com coração, motel
🏪	conveniência, edifício, loja
🏫	edifício, escola
🏬	comércio, edifício, grande armazém, lojas
🏯	castelo, edifício, japonês
🏰	castelo, edifício, europeu
💒	capela, casamento, romance
🗼	Tóquio, torre, torre de Tóquio
🕌	islão, muçulmano, religião
🕋	caaba, islamismo, muçulmano, religião
🌁	nevoeiro, nublado
🌃	estrelas, noite, noite com estrelas
🌄	manhã, montanha, nascer do sol, nascer do sol nas montanhas, sol
🌅	manhã, nascer do sol, sol
🌆	anoitecer, cidade, crepúsculo, paisagem, paisagem urbana ao anoitecer, pôr do sol, sol
🌇	crepúsculo, edifícios, pôr-do-sol, sol
🌉	noite, ponte, ponte à noite
🌌	espaço, via láctea
🎠	carrossel, cavalo, cavalo de carrossel
🎡	gigante, parque de diversões, roda
🎢	montanha-russa, parque de diversões
💈	barbearia, barbeiro, corte de cabelo, símbolo de barbearia
🎪	circo, tenda, tenda de circo
🚂	comboio, linha ferroviária, locomotiva, máquina, vapor, veículo
🚃	carro, carruagem, comboio, eléctrico, elétrico, linha ferroviária, troleicarro
🚄	comboio, comboio de alta velocidade, linha ferroviária, shinkansen, velocidade, veículo
🚅	bala, comboio, comboio bala, comboio-bala, linha ferroviária, shinkansen, velocidade
🚆	comboio, linha ferroviária, linha férrea
🚈	linha ferroviária, metro de superfície
🚉	comboio, estação, linha ferroviária
🚊	eléctrico, elétrico
🚝	monocarril, veículo
🚞	comboio de montanha, linha ferroviária, montanha, transporte
🚋	carro, carro elétrico, elétrico
🚌	autocarro, veículo
🚎	autocarro, troleicarro, trólei
🚐	autocarro, miniautocarro
🚒	bombeiros, camião, carro, carro de bombeiros
🚓	carro, carro da polícia, patrulha, polícia
🚖	aproximação, táxi, táxi a aproximar-se, veículo
🚗	automóvel
🚙	SUV, recreio, veículo
🚚	camião, camião de entregas, entregas, veículo
🚛	camião, camião articulado, semirreboque, veículo
🚜	trator
🛴	pontapé, trotineta, trotinete
🛵	lambreta, motorizada, scooter
🚏	autocarro, paragem, paragem de autocarro
🚨	carro, luz, luz de carro da polícia, polícia, sirene
🚥	semáforo, sinal, trânsito
🚦	semáforo, sinal, trânsito
🛑	octagonal, sinal, sinal de stop, stop
🚧	barreira, obras
🚢	veículo
🛫	avião, avião a levantar, check-in, levantar, partida, veículo
🛬	aterragem, avião, avião a aterrar, chegadas, veículo
💺	banco
🚟	monocarril suspenso, veículo
🚠	cabo, montanha, teleférico de montanha, veículo
🚡	aéreo, cabo, funicular, gôndola, teleférico, veículo
🚀	espaço, foguetão, veículo
🛸	OVNI, disco voador
🧳	bagagem
🕧	12, 12:30, 30, doze, meia-noite e meia, meio-dia e meia, relógio, trinta
🕜	1, 1:30, 30, meia, relógio, trinta, uma
🕝	2, 2:30, 30, duas, meia, relógio, trinta
🕞	3, 30, 3:30, meia, relógio, trinta, três
🕟	30, 4, 4:30, meia, quatro, relógio, trinta
🕠	30, 5, 5:30, cinco, meia, relógio, trinta
🕡	30, 6, 6:30, meia, relógio, seis, trinta
🕢	30, 7, 7:30, meia, relógio, sete, trinta
🕣	30, 8, 8:30, meia, oito, relógio, trinta
🕤	30, 9, 9:30, meia, nove, relógio, trinta
🕥	10, 10:30, 30, dez, meia, relógio, trinta
🕦	11, 11:30, 30, meia, onze, relógio, trinta
🌑	escuro, espaço, lua, meteorologia
🌒	crescente, espaço, lua, lua na primeira falcada, meteorologia
🌓	crescente, espaço, lua, lua em quarto crescente, meteorologia, quatro
🌔	convexa, crescente, espaço, lua, lua na primeira giba, meteorologia
🌖	convexa, espaço, lua, meteorologia, minguante
🌗	espaço, lua, lua em quarto minguante, meteorologia, minguante, quatro
🌘	crescente, espaço, lua, meteorologia, minguante
🌙	crescente, espaço, lua, lua crescente sem sombra, meteorologia
🌚	cara, cara de lua nova, espaço, lua, meteorologia
🌛	cara, espaço, lua, lua em quarto crescente com cara, meteorologia, quarto
🌝	brilhante, cara, cheia, espaço, lua, lua cheia com cara, meteorologia
🌞	brilhante, cara, espaço, meteorologia, sol, sol com cara
🌟	brilhante, brilho, cintilante, estrela
🌠	cadente, espaço, estrela
🌀	meteorologia, tufão
🌈	chuva, cores, meteorologia
🌂	acessório, chuva, guarda-chuva, guarda-chuva fechado, meteorologia
💧	desenho, frio, gota, meteorologia, suor
🌊	meteorologia, oceano, água
🎃	abóbora, celebração, dia das bruxas, halloween
🎄	celebração, natal, árvore
🎆	celebração, fogo de artifício
🎇	celebração, faísca, vela, vela com faísca
🧨	petardo
✨	centelha, estrelas, faíscas
🎈	celebração, festa
🎉	celebração, confetti, lança-confetes, surpresa
🎊	bola, bola de confete, celebração, confetti
🎋	celebração, faixa, japonês, árvore, árvore do Tanabata
🎍	bambu, celebração, decoração com bambu, japonês, planta
🎎	bonecas, bonecas japonesas, celebração, festival, japonês
🎏	bandeirola, bandeirola de carpas, carpas, celebração
🎐	celebração, espanta-espíritos, sino, vento
🎑	celebração, cerimónia, cerimónia da lua, lua
🎀	celebração, festa
🎁	caixa, celebração, embrulhado, presente, presente embrulhado
🎫	bilhete, entrada
🏅	medalha, medalha desportiva
🥇	medalha, medalha de 1.º lugar, ouro, primeiro
🥈	medalha, medalha de 2.º lugar, prata, segundo
🥉	bronze, medalha, medalha de 3.º lugar, terceiro
🥎	bola, luva
🏀	basquetebol, bola, cesto
🏐	bola, jogo, voleibol
🏈	americano, bola, futebol
🏉	bola, râguebi
🎾	bola, raquete, ténis, ténis (bola)
🎳	bola, bowling, jogo
🏑	bola, campo, hóquei, hóquei em campo, jogo, stick
🏒	disco, gelo, hóquei, jogo, stick, stick e disco de hóquei no gelo
🥍	baliza, bastão, bola
🏓	bola, jogo, raquete, ténis de mesa
🏸	badmínton, jogo, pena, raquete, volante
🥊	boxe, desporto, luva
🥋	artes marciais, desporto, judo, karaté, kimono de artes marciais, taekwondo, uniforme
🥅	baliza, desporto, objetivo, rede
🎣	cana, cana de pesca, peixe
🎽	camisola, camisola de corrida, corrida, faixa
🎿	esqui, esquis, neve
🎯	alvo, centro, dardo, em cheio no alvo, jogo
🎱	bola, bola 8, jogo, oito, snooker
🔮	bola, conto de fadas, cristal, fantasia, instrumento, sorte
🧿	amuleto, mau-olhado, missanga, nazar, olho turco, talismã
🎰	jogo, slot, slot machine
🎲	dado, jogo, valor
🧩	puzzle
🧸	ursinho de peluche
🃏	carta, jogar, jogo, jóquer
🎴	baralho de cartas com flores, carta, flor, japonês, jogar, jogo
🎨	arte, museu, paleta, paleta de artista, pintura
🧵	fio
🔇	altifalante, altifalante desligado, sem som, silencioso, silêncio, volume
🔉	altifalante, altifalante médio, baixo, onda sonora, volume
🔊	3, altifalante, altifalante alto, alto, elevado, três, volume
📢	altifalante, altifalante público, alto, público
📣	apoiar, torcer
📯	correios, trompa, trompa dos correios
🔕	não, proibido, silêncio, sino, sino com barra, sino riscado
🎼	música, partitura, pauta
🎶	música, notas
🎤	karaoke, microfone
🎷	instrumento, música, saxofone
🎸	guitarra elétrica, instrumento, música
🎹	instrumento, música, piano, teclado, teclado musical
🎺	instrumento, música
🎻	instrumento, música
🥁	baquetas, música, tambor
📱	telefone, telemóvel
📲	chamada, receber, seta, telefone, telemóvel, telemóvel com seta
📞	auscultador, auscultador de telefone, telefone
🔋	bateria
🔌	eletricidade, elétrica, ficha, ficha elétrica
💽	computador, disco, minidisco, ótico
💾	computador, disquete, floppy
📀	blu-ray, computador, disco, dvd, óptico, ótico
🎥	cinema, câmara, câmara de filmar, filme
📸	câmara, flash, máquina fotográfica com flash, vídeo
📼	cassete, vhs, vídeo
🔍	ferramenta, lupa, lupa inclinada para a esquerda, pesquisar
🔎	ferramenta, lupa, lupa inclinada para a direita, pesquisar
💡	desenho, eletricidade, ideia, luz, lâmpada
🔦	eletricidade, luz, utensílio
🏮	bar, japonês, lanterna, lanterna de papel vermelha, luz, vermelha
📔	bloco de notas, bloco de notas com capa decorada, capa, decorada, livro
📙	cor de laranja, livro, livro cor de laranja
📒	bloco de notas, livro-razão
📃	dobra, documento, página, página com dobra
📜	papel
📄	documento, página, página virada para cima
📰	notícias, papel
🗞	enrolado, jornal, notícias, papel
📑	marcadores, marcadores de folhas, marcar
🔖	marcador de livros, marcar
💴	banco, dinheiro, iene, moeda, nota
💵	banco, dinheiro, dólar, moeda, nota
💶	banco, dinheiro, euro, moeda, nota
💷	banco, dinheiro, libra, moeda, nota
💸	asas, banco, dinheiro, dinheiro com asas, dólar, nota, voar
🧾	comprovativo, contabilidade, fatura, tesouraria
💹	ascendente, banco, crescimento, dinheiro, gráfico, gráfico a subir com iene, iene, mercado, moeda, subida, tendência
💲	dinheiro, dólar, moeda, símbolo de dólar
📧	carta, correio, e-mail
📨	carta, chegada, correio, email, envelope, envelope a chegar, receber
