🧗‍♀	жена планинари, планинар
🧗‍♂	маж планинари, планинар
🧘	лице во положба лотус, медитација, јога
🧘‍♀	жена во положба лотус, медитација, јога
🧘‍♂	маж во положба лотус, медитација, јога
🛀	када, човек, човек во када
🛌	хотел, човек, човек во кревет
👤	биста, силуета, силуета на биста
👥	биста, силуета, силуета на бисти
🤺	меч, мечувач, мечување, спорт
🏇	коњ, трка, трка со коњи, џокеј
🏌‍♂	голф, голфер, маж
🏌‍♀	голф, голферка, жена
🏄‍♂	машко, сурфање, сурфер
🏄‍♀	женско, сурфање, сурферка
🚣	брод, веслање чамец, транспорт
🚣‍♂	брод, веслач, машко, чамец
🚣‍♀	брод, веслачка, женско, чамец
🏊‍♂	машко, плива, пливач
🏊‍♀	женско, плива, пливачка
⛹‍♂	маж со топка, машко, топка
⛹‍♀	жена со топка, женско, топка
🏋‍♂	кревање, маж крева тегови, машко, тег
🏋‍♀	жена крева тегови, женско, кревање, тег
🚴	велосипед, лице кое вози велосипед, човек
🚴‍♂	велосипед, велосипедист, машко
🚴‍♀	велосипед, велосипедистка, женско
🚵	велосипед, лице кое вози планински велосипед, планина, човек
🚵‍♂	велосипед, машко, планина, планински велосипедист
🚵‍♀	велосипед, женско, планина, планинска велосипедистка
🤸	гимнастика, лице прави ѕвезда, спортист, ѕвезда
🤸‍♂	гимнастика, маж прави ѕвезда, машко, спортист, ѕвезда
🤸‍♀	гимнастика, жена прави ѕвезда, женско, спортист, ѕвезда
🤼	борач, борење, лица кои се борат, спортисти
🤼‍♂	борач, борачи, борење, машко, спортисти
🤼‍♀	борач, борачки, борење, женско, спортисти
🤽	ватерполист, ватерполо, спорт
🤽‍♂	ватерполист, машко, спорт
🤽‍♀	ватерполист, ватерполистка, женско, спорт
🤾	ракомет, ракометар, спорт
🤾‍♂	машко, ракомет, ракометар, спорт
🤾‍♀	женско, ракомет, ракометар, ракометарка, спорт
🤹	вештина, жонглер, жонглирање
🤹‍♂	жонглер, машко
🤹‍♀	женско, жонглер, жонглерка
👫	жена, маж, маж и жена се држат за рака, пар, раце
👬	близнаци, двајца мажи се држат за рака, држење, мажи, раце, хороскоп
👭	близнаци, две жени се држат за рака, држење, жени, пар, хороскоп
💏	бакнеж, пар, романтика, срце, љубов
💑	пар, пар со срце, романтика, срце, љубов
🤳	камера, селфи, телефон
💪	бицепс, мускул, покажува бицепс, тело, цртан
🦵	клоца, нога
🦶	газење, клоцање, стапало
🖕	дланка, прст, рака, среден, среден прст, тело
🤞	палци, прсти, среќа, стискање палци
🖖	вулканец, вулкански поздрав, дланка, поздрав, прст
🤘	прст, рака, рака што покажува рогови, рогови, рок
🤙	дланка, повик, јави ми се
✋	дланка, крената рака, рака, тело
👌	дланка, добро, ок, рака, рака што се согласува
✊	бокс, крената тупаница, рака, стегната, тупаница
👊	бокс, рака, стегната, тупаница, тупаница што се приближува
🤛	лева тупаница, налево, тупаница
🤜	десна тупаница, надесно, тупаница
🤚	горе, дланка, подигната, подигната дланка
👋	мавтање, мавтање со рака, поздрав, рака, тело
🤟	знак „те сакам“, рака, те сакам
👏	аплауз, рака, тело
👐	дланка, отворени дланки, отворено, рака, тело
🙌	гест, кренати дланки, подигнати, прослава, ура
🤲	дланки една до друга, молитва
🙏	благодарност, гест, молба, молитва, споени дланки
🤝	договор, ракување, средба
💅	козметика, лак за нокти, маникир, нега, нокти
👃	нос, тело
👣	отпечатоци, отпечатоци од стапала, стапало, тело
👀	лице, очи, тело
👁‍🗨	балон за говор, око, око во балон за говор, сведок
🧠	интелигентно, мозок
🦴	коска, скелет
🦷	заб, стоматолог
👅	тело, јазик
👄	тело, усни, уста
🦰	црвена коса, црвено-жолтеникава
🦱	афро, кадрава, кадрава коса, локни
🦳	бела, бела коса, коса, седа, стар
🦲	без влакна, без коса, избричено, хемотерапија, ќелав
💋	бакнеж, бакнеж со кармин, кармин, романтика
💘	купид, романтика, срце, срце прободено со стрела, стрела
💝	ден на вљубените, панделка, подарок, срце, срце со панделка
💖	возбуда, светкаво срце, светки, срце
💗	возбуда, нервоза, пулс, растење, срце, срце што расте
💓	отчукување, пулс, срце, срце што чука, чука
💞	ротира, ротирачки срца, се врти, срце
💕	две срца, срце, љубов
💌	писмо, пошта, романтика, љубов, љубовно писмо
💔	крши, скршено, скршено срце, срце
🧡	портокал, портокалово срце
💛	жолто, жолто срце, срце
💚	зелено, зелено срце, срце
💙	сино, сино срце, срце
💜	виолетово, виолетово срце, срце
🖤	зло, морбидно, црно срце
💟	срце, украс, украс со срце
💤	ззз, спие, стрип
💢	лут, лутина, налутен, стрип
💥	бум, експлозија, стрип, судир
💦	капки, капки пот, пот, прскање, стрип
💨	брза, брзање, стрип, трчање
💫	вртење, вртоглавица, стрип, ѕвезда
💬	балон, балон за говор, говор, дијалог, стрип
💭	балон, балон за размислување, меур, размислување, стрип
🥽	заварување, заштита на очите, заштитни очила, пливање
🥼	доктор, експеримент, мантил, научник
👔	вратоврска, облека
👕	блуза, кратки ракави, маица, облека
👖	облека, панталони, фармерки
🧣	врат, шал
🧤	дланка, ракавици
🧥	палто, јакна
🧦	хулахопки, чорапи
👗	жена, облека, фустан
👘	жена, кимоно, облека, јапонска
👙	бикини, жена, облека, пливање
👚	жена, женска облека, облека
👛	жена, монети, пари, паричник, чанта
👜	жена, чанта
👝	жена, торбичка, чанта
🎒	ранец, торба, училишен ранец, училиште, чанта
👞	маж, машки чевел, обувки, чевли
👟	обувки, патика, патики, спорт, чевли
🥾	кампување, планинарење, чизма, чизми за планинарење
🥿	балетанка, папуча
👠	жена, обувки, чевел со висока потпетица, чевли
👡	женска сандала, лето, обувки, сандали, чевли
👢	женска чизма, зима, обувки, чевли, чизми
👑	крал, кралица, круна, цар, царица
👒	жена, женска шапка, капа
🎩	капа, маж, цилиндар
🧢	капче, капче за бејзбол
📿	бројаница, молитва, религија, ѓердан
💄	кармин, козметика, шминка
💍	дијамант, накит, прстен, романтика
💎	дијамант, накит, романтика, скапоцен камен
🐵	глава, глава на мајмун, лице, мајмун
🐒	диво, животно, мајмун
🦍	горила, животно
🐶	глава, глава на куче, куче, лице, милениче
🐩	домашно, животно, милениче, пудлица
🐺	волк, глава, глава на волк, лице
🦊	животно, лисица, лице
🦝	итар, ракун, љубопитен
🐱	глава, глава на мачка, лице, маче, милениче
🦁	глава, глава на лав, лав, лице, хороскоп
🐯	глава, глава на тигар, лице, тигар
🐅	диво, животно, тигар
🐆	диво, животно, леопард
🐴	глава, глава на коњ, коњ, лице
🐎	коњ, трка
🦄	глава, глава на еднорог, еднорог, лице
🦓	зебра, шара
🦌	елен, животно
🐮	глава, глава на крава, крава, лице
🐂	бик, вол, говедо, хороскоп
🐃	бивол, говедо
🐄	говедо, крава
🐷	глава, глава на прасе, лице, прасе
🐖	маторица, прасе, свиња
🐗	вепар, дива, дива свиња, прасе, свиња
🐽	лице, нос, нос на прасе, прасе
🐏	овен, овца, хороскоп
🐑	овца
🐐	коза, хороскоп, јарец
🐪	грпка, едногрба, камила
🐫	грпка, двогрба, двогрба камила
🦙	алпака, волна, гванако, лама
🦒	жирафа, точки
🐘	слон
🦏	животно, носорог
🦛	нилски коњ
🐭	глава, глава на глушец, глушец, лице
🐁	бело, глушец
🐀	сиво, стаорец
🐹	глава, глава на ’рчко, лице, милениче, ‘рчко
🐰	глава, глава на зајак, зајак, лице, милениче
🐇	бело, зајак, милениче
🦔	бодликаво, еж
🦇	вампир, лилјак
🐻	глава, глава на мечка, лице, мечка
🐨	австралиска, коала, мечка
🐼	глава, глава на панда, лице, панда
🦘	Австралија, кенгур, скок, торбар
🦡	додева, јазовец
🐾	отпечатоци, отпечатоци од шепи, стапала, шепи
🦃	живина, мисирка
🐔	живина, кокошка
🐓	живина, петел
🐣	живина, испилено, испилено пиле, пиле
🐤	живина, пиле
🐥	живина, пиле, пиле свртено нанапред
🐧	пингвин
🦅	орел, птица
🦆	патка, птица
🦢	грдо пајче, лебед, млад лебед, птица
🦉	був, мудрост
🦚	горделив, наметлив, паун, птица
🦜	зборува, папагал, пират, птица
🐸	глава, глава на жаба, жаба, лице
🐊	влекач, крокодил
🐢	желка
🦎	влекач, гуштер
🐍	влекач, змија
🐲	глава, глава на змеј, змеј, лице, сказна
🐉	змеј, сказна, фантазија
🦕	брахиосаурус, бронтосаурус, диплодокус, сауропод
🦖	Т-рекс, Тираносаурус рекс
🐳	вода, кит, кит што прска вода, прска, цицач
🐋	кит, цицач
🐬	делфин, цицач
🐠	риба, тропска, тропска риба
🐡	боцки, риба, риба со боцки
🦈	ајкула, риба
🐙	октопод
🐚	спирала, спирална школка, школка
🦀	рак, хороскоп
🦞	клешти, морска храна, рак, јастог
🦐	ракче, храна
🦑	лигња, храна
🐌	полжав
🦋	инсект, пеперутка, убавина
🐛	бубачка, инсект
🐜	инсект, мравка
🐝	инсект, пчела
🐞	бубамара, бубачка, инсект
🦗	скакулец, штурец
🦂	скорпија, хороскоп
🦟	болест, вирус, грозница, инсект, комарец, маларија
🦠	амеба, бактерија, вирус, микроба
💐	букет, растение, романтика, цвет
🌸	растение, цвет, цреша, цут, цут од цреша
💮	бел, бел цвет, цвет
🌹	растение, роза, цвет
🥀	овенато, овенато цвеќе, цвеќе
🌺	растение, хибискус, цвет
🌻	растение, сонце, сончоглед, цвет
🌼	растение, цвет, цут
🌷	лале, растение, цвет
🌱	расад, растение, садница, стебленце, фиданка
🌲	дрво, зимзелено, зимзелено дрво, растение
🌳	дрво, листопадно, листопадно дрво, растение
🌴	дрво, палма, растение
🌵	кактус, растение
🌾	ориз, растение, сноп, сноп ориз
🌿	билка, лист, растение
🍀	детелина, детелина со четири листа, лист, растение, четири
🍁	лист, растение, јавор, јаворов лист
🍂	лист, паднат лист, паѓа, растение
🍃	вее, ветер, дува, лист, лист што се вее на ветрот
🍇	грозје, овошје, растение
🍈	диња, овошје, растение
🍉	лубеница, овошје, растение
🍊	мандарина, овошје, растение
🍋	лимон, овошје, растение
🍌	банана, овошје, растение
🍍	ананас, овошје, растение
🥭	манго, овошје, тропско
🍎	овошје, растение, црвено, црвено јаболко
🍏	зелено, зелено јаболко, овошје, растение
🍐	круша, овошје, растение
🍑	овошје, праска, растение
🍒	овошје, растение, цреши
🍓	овошје, растение, јагода
🥝	киви, овошје, храна
🍅	домат, овошје, растение
🥥	кокосов орев, палма, пина колада
🥑	авокадо, овошје, храна
🍆	зеленчук, модар патлиџан, растение
🥔	зеленчук, компир, храна
🥕	зеленчук, морков, храна
🌽	клас, клас пченка, кочан, растение
🥒	зеленчук, краставица, краставичка, храна
🥬	зелена салата, зелени листови, зелка, кинеска зелка, марула
🥦	брокола, дива зелка
🍄	печурка, растение
🥜	зеленчук, кикирика, кикиритки
🌰	костен, растение
🍞	векна, жито, леб
🥐	кифла, кроасан, француски
🥖	багет, леб, француски
🥨	вртено, перек
🥯	пекарница, пециво, ѓеврек
🥞	десерт, палачинка, палачинки
🧀	парче сирење, сирење
🍖	коска, месо, месо со коска
🍗	живина, кокошка, копан, коска, нога
🥩	кременадла, парче, парче месо, стек
🥓	месо, сланина, храна
🍔	плескавица, сендвич, хамбургер
🍟	компир, помфрит, пржено
🍕	парче, пица, сирење
🌭	виршла, колбас, хот дог
🥪	леб, сендвич
🌮	мексиканска, тако, храна
🌯	бурито, мексиканска, храна
🥙	гиро, донер
🥚	храна, јајце
🍳	готвење, пржење, тавче, јајце
🥘	плитка, тава, тавче со храна, тепсија
🍲	лонец, лонец со храна, чорба
🥣	житарки, каша со ориз, појадок, сад со лажица
🥗	зелена, зелена салата, салата, храна
🍿	пуканки, пченка
🧂	зачин, сол, соларник
🥫	конзерва, конзервирана храна
🍱	храна, јапонска, јапонска храна за носење
🍘	бисквит, колаче, колачи од ориз, ориз
🍙	ориз, топка, топки од ориз, јапонски
🍚	варен, варен ориз, ориз
🍛	кари, ориз, ориз со кари
🍜	длабока чинија, длабока чинија со жешка храна, жешко, пареа, тестенини
🍝	паста, шпагети
🍠	компир, печен, печен сладок компир, сладок
🍢	морска храна, ражен, стап, јапонски ражен, ќебап
🍣	суши
🍤	пржено, пржено ракче, ракче
🍥	колаче, печиво, риба, спирала, спирално колаче со риба
🥮	есен, месечев колач, месечево колаче, фестивал
🍡	десерт, ражен, слатко, јапонски слатки кнедли, јапонско
🥟	емпанада, кинеска штрудла, кнедла, пирошка
🥠	колаче на среќата, пророштво
🥡	кинеска кутија за храна, кутија за храна за носење
🍦	десерт, сладолед на точење, слатко, точење
🍧	десерт, мраз, сладолед од мраз, слатко
🍨	десерт, сладолед, слатко
🍩	десерт, крофна, слатко
🍪	десерт, колаче, слатко
🎂	десерт, печиво, прослава, роденден, роденденска торта
🍰	десерт, овошна торта, парче, печиво, слатко
🧁	пекарница, слатки пецива, тортичка
🥧	печиво, пита, фил
🍫	десерт, слатко, чоколадо
🍬	бонбона, десерт, слатко
🍭	бонбона, десерт, лижалче, слатко
🍮	десерт, пудинг, слатко
🍯	грне, грне со мед, мед, слатко
🍼	бебе, млеко, шише, шише за бебе
🥛	млеко, чаша, чаша млеко
🍵	напиток, пијалак, топло, чаша за чај без рачка, чај
🍶	алкохол, ориз, пијалак, саке, јапонски
🍾	бар, пијалак, тапа, шампањ, шише, шише шампањ
🍷	бар, вино, пијалак, чаша, чаша за вино
🍹	бар, пијалак, тропски, тропски пијалак
🍺	бар, кригла, кригла пиво, пиво, пијалак
🍻	бар, кригли, наздравување, наздравување со кригли пиво, пиво, пијалак
🥂	здравица, наздравување, прославување, чаша
🥃	алкохол, виски, жесток пијалак, жестоко, чаша
🥤	газиран пијалак, цеден сок, чаша со сламка
🥢	стапчиња за јадење, хаши
🍴	виљушка, виљушка и нож, готвење, нож
🥄	лажица, прибор
🔪	готвење, кујнски нож, нож
🏺	амфора, бокал, пијалак, стомна, ќуп
🌍	африка, глобус, глобус што ги покажува Европа и Африка, европа, земја
🌏	австралија, азија, глобус, глобус со Азија и Австралија, земја, свет
🌐	глобус, глобус со меридијаните, земја, меридијани, свет
🗾	Јапонија, карта, карта на Јапонија
🧭	компас, магнетно, навигација, ориентирање
🌋	време, вулкан, ерупција, планина
🗻	планина, планината Фуџи, фуџи
🧱	глина, малтер, тула, тули, ѕид
🏡	градба, градина, дом, куќа, куќа со градина
🏢	градба, канцелариска зграда, канцеларија
🏣	градба, пошта, јапонска, јапонска пошта
🏤	градба, европска, пошта
🏥	болница, градба, лекар, медицина
🏦	банка, градба
🏨	градба, хотел
🏩	градба, хотел, љубов, љубовен хотел
🏪	24 часа, градба, минимаркет, нон-стоп, продавница
🏫	градба, училиште
🏬	градба, продавница, стоковна, стоковна куќа
🏯	градба, замок, јапонски, јапонски замок
🏰	градба, европска, замок
💒	романтика, свадба, црква
🗼	кула, токио, токиската кула
🗽	слобода, статуа, статуата на слободата
🕌	ислам, муслиманска, религија, џамија
🕍	евреин, религија, синагога, храм, јудаизам
🕋	ислам, муслиманска, религија, ќаба
🌁	време, магла, магливо
🌃	време, ноќ, ноќ со ѕвезди, ѕвезди
🌄	време, изгрејсонце, изгрејсонце над планините, планина, сонце, утро
🌅	време, изгрејсонце, сонце, утро
🌆	вечер, град, градски пејзаж во приквечерина, зајдисонце, пејзаж, самрак
🌇	градба, зајдисонце, самрак, сонце
🌉	вечер, време, мост, мост навечер
🌌	време, вселена, млечниот пат
🎠	вртелешка, коњ, коњче од вртелешка, рингишпил
🎡	забавен парк, панорама, панорамско тркало, тркало
🎢	забавен парк, тобоган
💈	бербер, столб, столб пред берберница, стрижење
🎪	циркус, циркуски шатор, шатор
🚂	возило, железница, локомотива, мотор, пареа
🚃	вагон, воз, возило, железница, трамвај
🚄	брз воз, брзина, воз, возило, железница
🚅	брзина, воз-куршум, возило, железница, куршум
🚆	воз, возило, железница
🚈	возило, железница, лесна железница
🚉	воз, возило, железница, станица
🚊	возило, трамвај
🚝	возило, едношинска железница, железница
🚞	вагон, возило, железница, планина, планинска железница
🚋	вагон, вагон на трамвај, возило, трамвај
🚌	автобус, возило
🚎	возило, тролејбус
🚐	автобус, возило, минибус
🚒	возило, камион, пожар, противпожарно возило
🚓	автомобил, возило, патрола, полициски автомобил, полиција
🚕	возило, такси
🚖	возило, пристигнува, такси, такси што пристигнува
🚗	автомобил, возило
🚙	возило, камп, кампинг возила, рекреација
🚚	возило, испорака, камион, камион за испорака
🚛	возило, камион, приколка, шлепер
🚜	возило, трактор
🛴	тротинет
🛹	скејтборд, скирол
🛵	мотор, скутер
🚏	автобус, автобуска постојка, постојка
🚨	автомобил, полиција, ротирачко, светло, светло на полициски автомобил
🚥	светло, сигнализација, сообраќај, хоризонтален семафор
🚦	вертикален семафор, светло, сигнализација, сообраќај
🛑	знак, осумаголник, стоп
🚧	градежни работи на патот, препрека, пречка
🛶	кану, кајак
🚤	брод, глисер, транспорт
🚢	брод, транспорт
🛫	воздух, полетување, пријавување, транспорт
🛬	воздух, пристигнување, слетување, транспорт
💺	столица
🚁	воздух, транспорт, хеликоптер
🚟	висечка железница, виси, возило, железница
🚠	возило, кабел, планина, планинска жичарница
🚡	вагон, воздушен, воздушен трамвај, возило, кабел, трамвај
🚀	возило, вселена, ракета
🛸	НЛО, летечка чинија
🧳	багаж, пакување, патување
⏰	аларм, часовник, часовник со аларм
🕧	12:30, дванаесет, дванаесет и пол, триесет
🕜	1:30, еден, еден и пол, триесет, час
🕝	2:30, два, два и пол, триесет
🕞	3:30, три, три и пол, триесет
🕟	4:30, триесет, четири, четири и пол
🕠	5:30, пет, пет и пол, триесет
🕡	6:30, триесет, шест, шест и пол
🕢	7:30, седум, седум и пол, триесет
🕣	8:30, осум, осум и пол, триесет
🕤	9:30, девет, девет и пол, триесет
🕥	10:30, десет, десет и пол, триесет
🕦	11:30, единаесет, единаесет и пол, триесет
🌑	време, вселена, месечина, млада, млада месечина
🌒	време, вселена, месечина, новина, прва, прва фаза - новина
🌓	време, вселена, месечина, прва, прва четвртина, четвртина
🌔	време, вселена, месечина, осветлување, последна, последна фаза на осветлување
🌖	вселена, затемнување, месечина, прва, прва фаза на затемнување
🌗	време, вселена, месечина, последна, последна четвртина, четвртина
🌘	вселена, затемнување, месечина, последна, последна фаза на затемнување
🌙	време, вселена, месечев срп, месечина, срп
🌚	вселена, лице, месечина, млада, млада месечина со лице
🌛	вселена, лице, месечина, прва, прва четвртина на месечината со лице
🌝	вселена, лице, месечина, полна, полна месечина со лице
🌞	зраци, лице, светло, сонце, сонце со лице
🌟	свети, светка, светлечка ѕвезда, ѕвезда
🌠	паѓа, ѕвезда, ѕвезда што паѓа
🌀	ветер, време, циклон
🌈	виножито, време, дожд
🌂	време, дожд, затворен чадор, чадор
🔥	оган, пламен
💧	вода, капка, пот
🌊	бран, вода, време, океан
🎃	вештерки, ноќ, прослава, фенер, фенер од тиква
🎄	година, дрво, нова, новогодишна елка, прослава
🎆	небо, огномет, прослава
🎇	прослава, прскалка, светка
🧨	динамит, експлозив, огномет, петарда
✨	светка, светки, ѕвезди
🎈	балон, прослава
🎉	конфети, прослава, прскалка со конфети
🎊	конфети, прослава, топка со конфети
🎋	дрво, прослава, јапонска, јапонско дрво на желбите
🎍	бамбус, бор, прослава, украс од бор, јапонска
🎎	кукла, прослава, јапонска, јапонски кукли
🎏	дрво, летало со крапови, прослава, јапонска
🎐	ветер, ветерно ѕвонче, прослава, ѕвонче, јапонска
🎑	месечина, прослава, прослава на месечината, јапонска
🧧	пари, подарок, среќа, црвен плик
🎀	панделка, подарок, прослава
🎁	завиткан, завиткан подарок, кутија, подарок, прослава
🎫	билет, влез
🏅	медал, спорт, спортски медал
🥇	злато, медал, медал за прво место, прво
🥈	второ, медал, медал за второ место, сребро
🥉	бронза, медал, медал за трето место, трето
🥎	пазува, ракавица, софтбол, топче
🏀	баскет, кошарка, топка
🏐	одбојка, топка
🏈	американски, топка, топка за американски фудбал, фудбал
🏉	рагби, топка, топка за рагби
🎾	тенис, тениско топче, топка
🥏	летечки диск, ултимејт фризби
🎳	куглање, топка
🏏	крикет, палка, топка
🏑	палка, топка, трева, хокеј, хокеј на трева
🏒	мраз, палка, плочка, хокеј, хокеј на мраз
🥍	гол, лакрос, стап, топка
🏓	маса, пинг понг, рекет, топка
🏸	бадминтон, рекет, топка
🥊	бокс, боксерска ракавица, ракавица, спорт
🥋	боречки вештини, карате, таеквондо, униформа, униформа за боречки вештини, џудо
🥅	гол, мрежа, мрежа на гол
🎣	риба, рибарски стап, стап
🎽	маица, спортска маица на прерамки, трчање
🎿	скии, снег
🛷	санка
🥌	игра, камен, камен за карлинг
🎯	игра, пикадо, стрелка, цел, центар
🎱	билјард, топка, црна топка за билијар, црна топка за билјард
🔮	иднина, кристална, кристална топка, претскажување, сказна, топка
🧿	амајлија, бисер, монистра, назар, назар (амајлија), талисман
🎰	автомат, автомат за игри, игра
🎲	зар, коцка
🧩	вклопување, делче, клуч, логичка игра, сложувалка
🧸	играчка, плиш, плишано мече, полнета
🃏	игра, карти, џокер
🎴	игра, карти, цветни карти, цвеќе, јапонска
🎨	палета, сликарска палета, сликање, уметност
🧵	игла, конец, макара, шиење
🧶	волна, плетење, предиво, топка
🔇	глас, звук, звучник, исклучен, исклучен звучник, тивко
🔉	вклучен звучник, глас, звук, звучник
🔊	глас, гласен звучник, звук, звучник
📢	звук, звучник, места, разглас, јавни
📣	мегафон, навивање
📯	пошта, поштенски, поштенски рог, рог
🔔	ѕвоно, ѕвонче
🔕	забрана, исклучено, пречкртано ѕвонче, тивко, ѕвонче
🎼	виолински, клуч, музика, петолиние
🎵	музика, музичка нота, нота
🎶	музика, музички ноти, ноти
🎤	микрофон, музика
🎷	инструмент, музика, саксофон
🎸	гитара, инструмент, музика
🎹	инструмент, клавијатура, музика, пијано
🎺	инструмент, музика, труба
🎻	виолина, инструмент, музика
🥁	музика, палки, тапан
📱	мобилен, мобилен телефон, телефон
📲	дојдовен, мобилен, мобилен телефон со стрелка, повик, стрелка
📞	слушалка, телефон, телефонска слушалка
📠	факс
🔋	батерија
🔌	електричен, електричен приклучок, приклучок
💽	компјутер, минидиск, хардвер
💾	дискета, компјутер, хардвер
📀	двд, компјутер, хардвер
🧮	сметалка, сметање
🎥	камера, кино, филм, филмска камера
📸	блиц, фотоапарат, фотоапарат со блиц
📼	видео, видеокасета, камера, касета
🔍	зголемување, лево, лупа, лупа свртена налево, пребарување
🔎	десно, зголемување, лупа, лупа свртена надесно, пребарување
💡	електрична, светилка, светло
🔦	батериска ламба, батерија, светилка, светло
🏮	светло, фенер, црвен, црвен фенер, јапонски
📔	корица, тетратка, тетратка со украсна корица, украс
📕	затворена, затворена книга, книга
📖	книга, отворена, отворена книга
📗	зелена, зелена книга, книга
📘	книга, сина, сина книга
📙	книга, портокалова, портокалова книга
📓	бележник
📒	тетратка, тефтер
📃	документ, свиткан, свиткан лист, страница
📜	свиток, хартија
📄	документ, страница, страница свртена нагоре
📰	весник, новина
🗞	весник, замотан, замотан весник, ролна
📑	обележани страници, обележувач, ознака
🔖	обележувач, ознака
💴	банкнота, банкнота на јен, пари, јен
💵	банкнота, банкнота на долар, долар, пари
💶	банкнота, банкнота на евро, евро, пари
💷	банкнота, банкнота на фунта, пари, фунта
💸	банкнота, долар, крилја, пари, пари со крилја
🧾	доказ, евиденција, потврда, сметка, сметководство
💹	валута, графикон, пазар, пари, растечки графикон на јенот, јен
💱	банка, валути, пари, размена, размена на валути
💲	валута, долар, пари
📧	е-пошта, писмо, пошта
📨	е-пошта, писмо, плик што пристигнува, пошта, пристигнува
📩	долу, е-пошта, испраќа, писмо, плик со стрелка
📮	пошта, поштенско сандаче, сандаче
📝	белешка, забелешка
💼	актовка, чанта
📁	документи, папка
📂	отворена, отворена папка, папка
📅	датум, календар
📆	датум, календар, календар на кинење
📇	визитки, држач за картички, картички
📈	графикон, нагорен, пораст, растечки графикон, тренд
📉	графикон, надолен, опаѓачки графикон, пад, тренд
📊	графикон, столб, столбест дијаграм
📌	игла, притискач
📍	игла, топуска
📎	спојувалка
📏	линијар, прав, прав линијар
📐	линијар, триаголен линијар, триаголник
🔏	заклучен катанец со перо, катанец, мастило, перо, приватност
🔐	заклучен, заклучен катанец со клуч, катанец, клуч
🔑	клуч, лозинка
🔨	алатка, чекан
🔫	оружје, пиштол
🏹	лак, лак и стрела, оружје, стрела, стрелец
🔧	алатка, француски клуч
🔩	завртка, завртка и навртка, навртка, шраф
🔗	алка, спојница
🧰	алат, кутија, кутија за алат, механички
🧲	магнет, магнетно, потковица, привлекување
🧪	експеримент, епрувета, лабораторија, наука, хемичар, хемија
🧫	бактерија, биолог, биологија, култура, лабораторија, петриев сад
🧬	биолог, ген, генетика, днк, еволуција, живот
🔬	алатка, микроскоп
🔭	алатка, телескоп
📡	антена, сателит, сателитска антена
💉	доктор, игла, инјекција, лек, шприц
💊	болен, доктор, капсула, лек
🚪	врата
🚽	тоалет, тоалетна школка
🚿	вода, туш, туширање
🛁	бања, када
🧴	влажност, заштита од сонце, лосион, шампон, шише со лосион
🧷	безопасна игла, панк-рок, пелена
🧹	вештерка, метење, метла, чистење
🧺	земјоделство, корпа, перење алишта, пикник
🧻	ролна хартија, тоалетна хартија, хартиени марамчиња
🧼	капење, сапун, сапуница, чистење
🧽	впива, порозен, сунѓер, чисти
🧯	апарат, гаси, противпожарен, противпожарен апарат
🛒	количка, пазарење, супермаркет, шопинг
🚬	цигара, чад
🗿	камен, лице, монолитни статуи, статуа
🏧	банка, банкомат, пари
🚮	канта, канта за отпадоци, отпадоци
🚰	вода, вода за пиење, пиење
🚻	вц, тоалет
🚾	вц, тоалет
🛂	контрола, пасош, пасошка контрола
🛃	царина
🛄	багаж, подигање, подигање багаж
🛅	багаж, чување багаж, шкафче
🚸	дете, деца на патот, пешак, преминува, сообраќај
🚫	влез, забрана, забрана за влез
🚳	велосипед, забрана, забрана за велосипеди
🚯	забрана, забрана за фрлање отпадоци, отпадоци
🚱	вода, водата не е за пиење, забрана, пиење
🚷	забрана, забрана за пешаци, пешаци
📵	забрана, забрана за мобилни телефони, мобилен, телефон
🔞	18, забрана, забрана за малолетници, малолетници
🔃	вертикални стрелки што вртат надесно, десно, стрелки, часовник
🔄	копче со стрелки што вртат налево, лево, спротивно, стрелки, часовник
🔙	назад, стрелка, стрелка за назад
🔚	крај, стрелка, стрелка за крај
🔛	вклучено, стрелка, стрелка за вклучено
🔜	наскоро, стрелка, стрелка за наскоро
🔝	горе, стрелка, стрелка за горе
🛐	богослужба, место за богослужба, религија
🕎	менора, религија, јудаизам
🔯	религија, шестокрака ѕвезда со точка, ѕвезда, јудаизам
⛎	змијоносец, хороскоп, хороскопски знак змијоносец
🔀	вкрстени, избор, копче за пуштање по случаен избор, случаен, стрелки
🔁	копче за повторување, налево, повтори, стрелки
🔂	еднаш, копче за повторување една песна, налево, повтори, стрелки
▶	копче за пуштање, пушти, стрелка, триаголник
⏩	брзо, двојна, копче за брзо премотување нанапред, премотај, стрелка
⏭	двојна, копче за следна песна, песна, следна, стрелка
⏯	копче за пуштање или паузирање, пауза, пушти, стрелка
◀	копче за премотување наназад, премотај, стрелка
⏪	брзо, двојна, копче за брзо премотување наназад, премотај, стрелка
⏮	копче за последна песна, песна, последна, стрелка
🔼	горе, копче за горе, стрелка
⏫	брзо, горе, копче за брзо горе, стрелка
🔽	долу, копче за долу, стрелка
⏬	брзо, долу, копче за брзо долу, стрелка
🎦	камера, кино, филм
🔅	затемнето, копче за затемнување, светло
🔆	копче за осветлување, осветлено, светло
